"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0097035","regulation of membrane lipid distribution",51,0.398437661480185,1.54179850625076,0.0156945918948606,0.216395305843057,0.143571787733178,1753,"tags=25%, list=12%, signal=22%","81671/19/5205/196527/55754/23120/10955/338440/440026/256987/57194/727910/23200",0.352487857583619
"GO:0051797","regulation of hair follicle development",10,-0.637383120006778,-1.5414547871922,0.0497131931166348,0.397668427716893,0.263841061015272,1229,"tags=40%, list=9%, signal=37%","3872/1001/10468/55612",0.282013350011725
"GO:0002385","mucosal immune response",21,-0.516996628453273,-1.54124357080309,0.0446428571428571,0.382392753019575,0.25370610953571,874,"tags=24%, list=6%, signal=22%","8970/8349/9075/3017/85236",0.287857117255149
"GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway",11,-0.611597422874493,-1.54079073123461,0.044404973357016,0.382025802995353,0.253462649213033,506,"tags=27%, list=4%, signal=26%","5245/7533/5536",0.287857117255149
"GO:0007160","cell-matrix adhesion",171,0.319828910232579,1.53789461357608,0.000865101603988056,0.038127152193463,0.0252962206378013,1615,"tags=20%, list=11%, signal=18%","8754/3696/79834/5747/22998/10979/23499/2335/7074/3897/26515/5921/8613/5314/3694/8573/8910/3685/79987/23332/5795/5796/5728/59339/4585/4763/9358/80144/341640/5291/23243/7402/56477/8874",0.477270815362862
"GO:0034308","primary alcohol metabolic process",67,-0.394934790640925,-1.53369963925382,0.0177967608025566,0.233579347849536,0.154972883619896,1685,"tags=24%, list=12%, signal=21%","10901/51573/231/8574/84649/8824/112724/8644/11315/1646/219/10170/3291/126/3991/5950",0.352487857583619
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",14,-0.571199932855923,-1.5310370443698,0.0493601462522852,0.396229807894027,0.262886579960184,1196,"tags=29%, list=8%, signal=26%","9446/57214/5335/4923",0.276500599254472
"GO:0030048","actin filament-based movement",78,0.355089443630575,1.52096084940714,0.0116733450088827,0.187730097600958,0.124553282793673,1968,"tags=27%, list=14%, signal=23%","22998/1824/55930/5144/23171/4646/7168/23327/54874/817/23224/8976/5318/6334/4628/1739/5290/10142/388591/10008/7341",0.380730400722792
"GO:0030336","negative regulation of cell migration",203,0.302384438490573,1.51829702851435,0.00166093646878061,0.0602448314231782,0.0399706366799969,2650,"tags=29%, list=19%, signal=24%","22998/5928/64426/79772/2309/94241/25932/653464/3488/286205/7168/5801/58516/11221/23332/5795/493/5796/5728/2043/8976/6091/4763/9747/23236/23613/657/348110/23380/83481/196528/8473/375056/4780/56477/9863/25942/8434/2932/4739/57826/1845/9901/4070/79812/51742/51765/1545/55333/51474/999/225689/5926/727/647135/7046/4856/5911",0.45505986738723
"GO:0045907","positive regulation of vasoconstriction",12,-0.575141432985553,-1.51481046228306,0.0467289719626168,0.388922718487729,0.258038545548803,1639,"tags=33%, list=12%, signal=29%","2243/54795/2166/6916",0.287857117255149
"GO:0009615","response to virus",307,-0.317207455974237,-1.51302256552006,0.000597174945190452,0.0292416664828258,0.0194009676729379,2787,"tags=27%, list=20%, signal=22%","100507436/375/5970/11274/8692/90933/11331/59/10581/27350/3627/3429/8729/81559/163702/84993/8449/9447/23076/550/2736/4938/79102/1687/3609/1072/8372/27297/2962/7040/8815/661/8517/5452/8772/6895/4277/3669/51561/23087/10542/4940/55324/708/2537/1174/6352/1984/10084/7706/4953/8638/581/7726/10155/54606/8165/5371/29115/4486/22948/171568/201292/9636/10758/5245/9020/55054/5987/51728/2023/55718/81570/54920/11128/55210/8061/79594/56915/3553/1755/3661/11100",0.477270815362862
"GO:0007292","female gamete generation",66,0.366863242159566,1.50409612860802,0.012752714447648,0.194970842503428,0.129357299618888,744,"tags=14%, list=5%, signal=13%","9897/80336/23424/3625/658/23318/3248/5764/5728",0.380730400722792
"GO:0035313","wound healing, spreading of epidermal cells",20,0.487274968841725,1.50409235106825,0.0462528877259352,0.388815405261223,0.257967346445307,744,"tags=25%, list=5%, signal=24%","10979/6868/3685/23332/5728",0.321775918075361
"GO:0006401","RNA catabolic process",332,-0.309866803419552,-1.50372456872658,0.000816724376045212,0.0369159417972436,0.0244926189088786,2976,"tags=29%, list=21%, signal=23%","401115/25819/25804/28960/53918/9567/57819/55756/85456/22794/1869/64852/79002/54915/11187/4116/4849/207/678/84305/5518/79034/7186/10949/387338/80789/6637/7538/5394/1994/3183/9470/9238/23016/79068/51013/51690/80153/10940/5976/80349/6923/8570/3184/23381/5436/9271/9811/6832/389421/149986/6050/23404/677/3669/328/1478/23367/54973/708/6636/11157/6628/10922/8148/56339/23357/162989/23644/54555/8882/60528/55095/8189/90850/81892/10758/10189/80335/115572/3182/118460/2237/9775/23211/2521/84069/7431/51154/4234/56915/79798/124245/10921/9704/56006",0.477270815362862
"GO:0001771","immunological synapse formation",5,-0.754954867509248,-1.5011546413048,0.0423075312702963,0.370490393061492,0.245809251095236,1127,"tags=40%, list=8%, signal=37%","975/4478",0.321775918075361
"GO:1903749","positive regulation of protein localization to mitochondrion",32,-0.456959970213605,-1.49653398321209,0.0452019000837708,0.385365500646784,0.255678438323782,1441,"tags=28%, list=10%, signal=25%","65018/8314/7332/4836/5880/57602/2931/10055/118424",0.321775918075361
"GO:0006488","dolichol-linked oligosaccharide biosynthetic process",20,-0.506127936959396,-1.49456778570693,0.0499108734402852,0.397668427716893,0.263841061015272,1496,"tags=30%, list=11%, signal=27%","1798/91869/79947/10195/9526/56052",0.271288554688953
"GO:0051100","negative regulation of binding",31,-0.450072451006555,-1.49187417816606,0.0444810543657331,0.382120870545392,0.253525723677894,1900,"tags=32%, list=13%, signal=28%","8904/2962/6590/1663/51042/581/3725/8189/10763/7023",0.276500599254472
"GO:0002573","myeloid leukocyte differentiation",134,-0.34487940677787,-1.49174105812165,0.00846239443678385,0.156793237969219,0.104027605367931,2813,"tags=28%, list=20%, signal=23%","150290/84522/10456/6522/2475/7030/6988/5026/4609/6714/634/56834/5138/7040/284266/8563/302/22985/1050/8314/8772/677/51561/375387/975/1437/1969/10272/8651/90865/161882/116071/142/81570/9173/57521/54997/3553",0.380730400722792
"GO:0090329","regulation of DNA-templated DNA replication",43,-0.415054818346852,-1.49007982521969,0.048163580833028,0.393498020610378,0.261074121124757,3157,"tags=35%, list=22%, signal=27%","1642/4173/80174/6742/6923/8655/4176/4171/122769/2021/4174/4172/58525/81620/8914",0.321775918075361
"GO:0051893","regulation of focal adhesion assembly",58,0.373879636002565,1.48924539370045,0.0228562290758771,0.267536259063454,0.177502274587437,744,"tags=14%, list=5%, signal=13%","79834/5747/22998/10979/23499/23332/5795/5728",0.352487857583619
"GO:0042445","hormone metabolic process",122,-0.348751194290606,-1.48906234155024,0.00853875464853293,0.156793237969219,0.104027605367931,3753,"tags=39%, list=27%, signal=29%","10202/51083/54578/1514/8854/8630/1181/2230/5947/9060/9486/54884/1056/2494/8912/590/57016/3292/6567/1889/79154/706/1645/654/51200/10273/10901/1522/9159/231/84649/5045/8824/25825/6469/3028/1735/7849/112724/8644/1428/1646/10170/126/3991/5950/29785",0.380730400722792
"GO:0045862","positive regulation of proteolysis",53,-0.398162380344239,-1.48427014607317,0.0360389274002719,0.335234244860635,0.222417855399,1904,"tags=38%, list=13%, signal=33%","1072/578/10273/2161/302/27166/9798/54982/348/8772/6281/5045/55851/4241/54998/101/57333/64115/2023/3553",0.321775918075361
"GO:0060078","regulation of postsynaptic membrane potential",59,-0.392836357374862,-1.48052213491327,0.032245431779866,0.313698935659756,0.208129824384134,2102,"tags=24%, list=15%, signal=20%","5026/1855/7476/57465/2563/6804/5575/10458/2931/2030/134/66000/9775/4923",0.321775918075361
"GO:0032609","type II interferon production",78,-0.373682858991713,-1.47351310395623,0.0207347051670909,0.253870081808966,0.168435176332874,1969,"tags=24%, list=14%, signal=21%","7784/5691/5696/5692/3115/654346/5689/284194/8772/51561/708/90865/161882/9636/64115/9173/5688/3553/558",0.352487857583619
"GO:0006766","vitamin metabolic process",28,-0.462435152949859,-1.47316512550994,0.0492700729927007,0.396047809719712,0.262765829636378,1193,"tags=25%, list=8%, signal=23%","6615/8644/874/29914/55163/1594/60386",0.276500599254472
"GO:1902105","regulation of leukocyte differentiation",195,-0.320478791701322,-1.46393817199898,0.00582119896390864,0.128118011057486,0.085002453341954,3240,"tags=31%, list=23%, signal=24%","2242/4323/9580/56998/387/60/10524/5914/150290/5686/10456/6522/6598/678/2475/2547/7030/6988/150372/2736/4609/634/64410/1029/5691/5696/56834/5692/7040/864/9760/9092/27166/22985/5689/8772/677/51561/6647/6602/6469/28959/3561/2648/10272/56339/8651/161882/101/6603/2175/64115/84807/4860/57521/5688/54997/1209/558/3566",0.407017918923954
"GO:0048469","cell maturation",70,0.350791720453475,1.46335069853047,0.0227020472741719,0.26731546248988,0.177355782690722,605,"tags=13%, list=4%, signal=12%","9897/80336/23424/9175/4897/23318/11057/5991/9991",0.352487857583619
"GO:0048259","regulation of receptor-mediated endocytosis",86,0.33223947480413,1.46063439852743,0.013488125292862,0.202281931695718,0.134207987768172,2633,"tags=30%, list=19%, signal=25%","8301/867/6386/55061/22848/5538/9779/64854/88455/8650/60682/8976/5898/3643/5291/4193/9863/868/4983/636/54806/4289/2332/1948/84896/1950",0.380730400722792
"GO:0098771","inorganic ion homeostasis",247,-0.312296050952376,-1.45537090029856,0.00335326252851607,0.0956473294814659,0.0634591311121964,1990,"tags=21%, list=14%, signal=18%","4609/6548/30968/2260/7922/7780/9997/578/83636/57192/57130/23479/133308/4494/150684/6647/1760/6352/8326/10523/581/55177/7036/771/249/48/23400/483/5371/9709/794/4682/475/4501/3954/1594/476/4493/4489/134/388962/9914/9114/7466/79734/2512/4502/309/54997/6916/53827",0.431707695803346
"GO:0040013","negative regulation of locomotion",216,0.28874751500325,1.45360416197221,0.00292655148205437,0.0864141533093038,0.0573331959661997,2650,"tags=28%, list=19%, signal=23%","22998/5928/64426/79772/2309/94241/25932/653464/202243/3488/286205/7168/5801/58516/11221/23332/5795/493/5796/5728/84978/2043/8976/6091/4763/9747/23236/23613/657/348110/23380/83481/196528/8473/375056/4780/56477/9863/25942/8434/2932/4739/57826/1845/9901/4070/79812/51742/51765/1545/55333/51474/50859/999/225689/5926/727/647135/7046/4856/5911",0.431707695803346
"GO:0070527","platelet aggregation",48,-0.399615777214157,-1.44966908644769,0.0195382746774056,0.247963071283877,0.16451605221906,3323,"tags=40%, list=24%, signal=30%","10019/9158/7301/71/60/6812/7094/1192/2316/2778/634/2243/114897/84034/83706/1465/9289/5270/375033",0.352487857583619
"GO:0022412","cellular process involved in reproduction in multicellular organism",153,0.303436138129582,1.44690942134817,0.00530512381838196,0.123503961913408,0.0819411702807384,3249,"tags=31%, list=23%, signal=24%","9897/27067/80336/23424/64395/658/23318/11057/144132/157680/5727/5764/7419/57683/64753/65975/5048/57639/28981/221656/55779/8087/147650/54970/9702/9665/84072/51441/117155/51542/84236/79846/3267/6732/79820/9403/80217/23198/346653/10658/127579/1730/6045/22862/79670/2241/3622",0.407017918923954
"GO:0007030","Golgi organization",123,0.315170217645481,1.44458843156712,0.00767218558120277,0.14927735918923,0.0990410454764179,2983,"tags=35%, list=21%, signal=28%","81671/10133/137886/5862/27314/54808/5205/7534/84272/157680/9712/57531/23332/64083/400451/116068/55204/10565/80124/23015/8874/55014/10142/2804/60684/3998/9648/9950/5594/57511/8615/57584/10466/79659/8674/22796/10959/165324/9321/5861/83452/22878/998",0.407017918923954
"GO:0048638","regulation of developmental growth",151,0.300582717060275,1.43482362724879,0.00919638033675251,0.165644411064812,0.109900092943017,2617,"tags=29%, list=19%, signal=24%","23499/10371/9175/5357/4897/6792/27086/3897/5465/861/1000/1027/55777/5727/23414/11221/23327/5728/9706/51804/627/23236/657/5048/80014/83481/22902/3643/50618/659/10413/25942/2932/1946/4131/2045/25836/57698/3516/23369/999/26524/2803/7046",0.380730400722792
"GO:0006575","modified amino acid metabolic process",124,-0.336974924619639,-1.43412014283219,0.0164655905130018,0.225004208963718,0.149283536454527,2780,"tags=30%, list=20%, signal=24%","6567/2950/6472/1757/2876/1374/22928/114879/23474/223/22929/347735/2937/78991/9791/55229/2356/55748/23463/4258/6647/9446/1159/23659/6573/1735/7849/4522/1428/11315/10840/126129/8659/25974/7298/471/2806",0.352487857583619
"GO:0031346","positive regulation of cell projection organization",260,0.280833484956379,1.43225514688638,0.00217312607757028,0.0725527774534259,0.0481365893008349,2650,"tags=27%, list=19%, signal=22%","9897/27067/23499/9175/51196/10152/23043/6792/2059/7074/3897/100506658/55754/1000/10677/10602/5764/6259/79647/54874/4086/23433/7043/4067/51762/2043/8976/627/9896/6091/9693/7436/23613/26230/5898/657/5048/22902/8850/139818/4780/8874/5290/950/9863/659/5584/55604/2932/4739/1946/4131/6498/202018/81545/4898/51765/8036/57698/2033/23369/91752/2332/285282/55704/57498/5906/2803/23064/5911",0.431707695803346
"GO:0061448","connective tissue development",140,0.307497699067892,1.43167715722228,0.007620918387697,0.14927735918923,0.0990410454764179,1838,"tags=21%, list=13%, signal=18%","3696/93/84159/129642/80310/658/861/8609/157680/860/2202/6653/538/8648/9517/7227/64764/10499/57211/1432/657/85477/9451/10424/659/9658/4781/1386/9462",0.407017918923954
"GO:0014744","positive regulation of muscle adaptation",2,0.935903784931022,1.42495164566463,0.0225196076894943,0.266247917069354,0.176647498359348,908,"tags=100%, list=6%, signal=94%","2309/5530",0.352487857583619
"GO:0010927","cellular component assembly involved in morphogenesis",57,0.358550301304157,1.41818571823163,0.0237796033905221,0.272568383567767,0.180840938096636,1348,"tags=18%, list=10%, signal=16%","10529/29767/157680/7168/11214/80206/51804/64753/4155/5048",0.352487857583619
"GO:0006873","intracellular monoatomic ion homeostasis",270,-0.298768162802358,-1.41802504316633,0.00672201980617354,0.141590360326243,0.0939409525480511,2772,"tags=25%, list=20%, signal=21%","375/51102/84286/6522/793/8992/220002/53826/1534/28952/51218/6341/654/7052/7879/9296/4609/6548/30968/506/7922/7780/9997/578/83636/2863/5029/57192/57130/8671/54982/23479/4494/6647/9777/1760/6352/8326/10523/581/55177/7036/48/23400/483/5371/9709/794/4682/475/4501/3954/476/4493/4489/134/388962/9914/9114/7466/79734/2512/4502/309/54997/155066/6916/53827",0.407017918923954
"GO:0007281","germ cell development",141,0.301618202602912,1.41719759749828,0.00973244414657101,0.170709975538064,0.113260942867506,3249,"tags=30%, list=23%, signal=24%","9897/27067/80336/23424/64395/658/23318/11057/144132/157680/5727/5764/7419/57683/64753/65975/5048/57639/28981/221656/55779/8087/54970/9702/9665/84072/51441/117155/79846/3267/6732/79820/9403/80217/23198/346653/10658/1730/6045/22862/79670/2241/3622",0.380730400722792
"GO:0007423","sensory organ development",225,0.281595496070254,1.41540875345639,0.00426594622812669,0.112406726620953,0.0745784878804598,1425,"tags=17%, list=10%, signal=15%","27067/23424/5357/93/10152/4919/4211/10765/204851/5205/4810/55636/5663/658/4646/4212/2296/84059/2202/63915/54845/493/3198/64220/51804/2043/55184/49855/3299/4763/65979/5080/23554/23287/5090/5048/5523/341640",0.407017918923954
"GO:0099175","regulation of postsynapse organization",106,0.315452461468636,1.41434781439524,0.0189366745138353,0.243483368584893,0.161543903990148,2375,"tags=30%, list=17%, signal=25%","27067/4897/10152/6792/9743/9252/5663/1000/9456/2534/10611/2043/8976/10672/9419/4763/6453/23613/1793/9732/5048/391/9762/102/4739/4131/2045/3556/23369/91752/22849/51104",0.352487857583619
"GO:0007179","transforming growth factor beta receptor signaling pathway",154,0.297141546242855,1.41332144148091,0.0149233892472477,0.213410746928679,0.141591622510727,2778,"tags=29%, list=20%, signal=24%","8754/5747/5928/10979/23089/64426/6868/83891/5465/6386/3248/58516/5796/135228/4086/7043/2339/5494/81031/54756/657/8473/8287/64750/4087/25942/55198/26060/4090/9110/58533/6498/51742/2033/5926/8239/1385/26036/26524/7046/4856/57045/114990/3066/9372",0.380730400722792
"GO:0032970","regulation of actin filament-based process",294,0.273356918755526,1.40699817234326,0.00203783736147737,0.0688180019312702,0.0456586778858484,2088,"tags=20%, list=15%, signal=17%","51571/9897/22998/27067/1824/130271/10979/6840/961/29767/10152/2059/5144/120/23075/343578/5921/85458/10677/10602/7168/11214/23332/85464/80206/817/23433/7043/9530/93663/10810/10565/203228/51429/374666/5318/5581/5898/1073/348110/391/85477/9873/1739/5290/10142/29766/55604/4739/1946/5962/9886/4690/7341/7111/253260/4070/57551/116984",0.431707695803346
"GO:0048588","developmental cell growth",124,0.303960113260029,1.40614326503786,0.0136668824167768,0.203823860611625,0.135231011304435,2602,"tags=28%, list=18%, signal=23%","23499/10371/9175/4897/8470/6792/4211/27086/3897/5465/1000/23327/9706/10611/627/203228/5048/22902/50618/659/25942/2932/1946/4131/214/2045/440275/57698/23369/999/144165/5532/8239/51496/2803",0.380730400722792
"GO:0042982","amyloid precursor protein metabolic process",62,0.35176695634906,1.40165431522594,0.0415220565360336,0.365244916475649,0.242329034886257,1041,"tags=19%, list=7%, signal=18%","8754/6868/8301/5663/83464/6653/5653/27161/6667/4067/2043/54103",0.321775918075361
"GO:0071674","mononuclear cell migration",113,0.306731821140118,1.3971912417153,0.0145064577217524,0.211513512588131,0.140332864493957,1261,"tags=18%, list=9%, signal=16%","5747/961/6868/2059/80310/6558/6288/196527/57509/6364/5795/79647/81704/2621/4067/8995/8976/301/23236/2770",0.380730400722792
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway",81,-0.349947562911151,-1.39556674317557,0.0414110429447853,0.364814525252711,0.242043483233178,4525,"tags=47%, list=32%, signal=32%","84447/27429/8996/5598/10525/51060/8321/10399/598/6591/5478/5831/10488/55829/4841/4282/2626/54929/55486/207/25946/9181/5770/6714/8517/57805/65018/6615/10131/11315/9709/5604/2023/10105/26155/7466/5329/83596",0.276500599254472
"GO:0002027","regulation of heart rate",51,0.360047808196984,1.39324473192296,0.0473202246946528,0.392508799760776,0.260417802794343,1955,"tags=24%, list=14%, signal=20%","1824/5144/23171/2643/7168/817/5318/153396/57657/10142/133/10008",0.321775918075361
"GO:0048863","stem cell differentiation",138,0.298518377794819,1.38857687642716,0.0147885393444111,0.212983963695489,0.141308464650509,2137,"tags=23%, list=15%, signal=20%","4300/5928/83989/10371/2335/3720/9698/2296/59349/81606/4040/1000/117854/5764/83959/124540/2649/4086/57504/65979/5591/657/7473/4780/64218/659/2932/4090/4070/202018/10443/51441",0.380730400722792
"GO:0045824","negative regulation of innate immune response",69,-0.358906497374018,-1.38594913660419,0.05,0.397668427716893,0.263841061015272,3071,"tags=36%, list=22%, signal=29%","2896/60343/100507436/7376/11274/5819/9212/23170/4938/9470/634/6223/7040/8815/58509/4940/10212/2810/56339/9093/9636/142/2885/5817/79594",0.261663521711573
"GO:0015914","phospholipid transport",86,0.314804610827081,1.38398498149612,0.0279012225664182,0.293287269767931,0.194587296965231,1766,"tags=22%, list=12%, signal=19%","81671/19/5205/196527/55754/23120/10955/338440/153768/114883/440026/256987/84725/57194/950/84162/83394/23200/10087",0.352487857583619
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",222,0.274822328984972,1.37931560403236,0.010870388896588,0.180436172758054,0.119713982674812,2898,"tags=29%, list=20%, signal=23%","8754/5747/5928/10979/23089/3625/27250/64426/93/6868/83891/5465/658/222223/6386/5460/3547/860/6653/3248/58516/5796/135228/4086/7043/92/2339/5494/81031/54756/657/151556/8473/8287/64750/4087/9863/659/25942/55198/1386/26060/4090/9110/58533/6498/51742/3516/2033/7321/5926/8239/1385/26036/26524/7046/4856/57045/114990/3066/9372/331/7323/10252",0.380730400722792
"GO:0016051","carbohydrate biosynthetic process",139,-0.31946158552434,-1.37709295985414,0.0326105232042362,0.314979440458663,0.20897940086854,3681,"tags=35%, list=26%, signal=26%","6622/5224/6483/2539/55829/2526/23178/5209/378884/1642/6652/9486/4191/1468/8402/140710/7167/54187/207/5499/150094/4247/5223/9878/160/2992/51547/9572/5091/7040/166012/92579/231/84649/2132/10402/2821/2997/2648/3038/208/142/2931/9526/2523/2023/283871/4923/5950",0.321775918075361
"GO:0001952","regulation of cell-matrix adhesion",97,0.313075945301966,1.37131232716077,0.0197502190219053,0.248505967821661,0.164876247770346,1975,"tags=23%, list=14%, signal=20%","79834/5747/22998/10979/23499/5921/8613/5314/8573/23332/5795/5728/59339/4763/5291/23243/7402/56477/2932/1946/340485/1845",0.352487857583619
"GO:0048589","developmental growth",266,0.264038409956596,1.35879461222625,0.011782657712043,0.188650944730149,0.125164237213649,2671,"tags=28%, list=19%, signal=23%","23499/10371/9175/5357/4897/8470/6792/4211/27086/3897/5465/658/861/1000/1027/55777/5727/23414/11221/5764/5653/23327/79647/5728/9706/64220/10611/5530/51804/301/627/203228/5782/23236/657/5048/80014/83481/22902/5523/3643/3845/50618/659/10413/25942/1386/2932/9462/1946/4131/214/2045/440275/25836/130827/51208/51542/55717/57698/3516/2033/23369/999/3953/144165/5532/8239/51496/26524/2803/7046/4856/85407",0.380730400722792
"GO:0050920","regulation of chemotaxis",112,0.296959745910969,1.35465274075435,0.0318040721516017,0.313639404164171,0.208090327024363,1975,"tags=21%, list=14%, signal=19%","51571/5747/6868/80310/90550/23075/196527/57509/5764/5795/79647/2621/4067/8995/3576/6091/64065/23604/4233/659/9943/102/4739/1845",0.321775918075361
"GO:0030010","establishment of cell polarity",108,0.301113178415553,1.35438190377948,0.0326836030479679,0.314979440458663,0.20897940086854,1865,"tags=22%, list=13%, signal=19%","51571/5747/137886/10207/23150/5314/56288/23332/64083/81609/23433/81704/9265/10565/2302/85440/5048/22902/10890/29899/5584/2932/55755/4983",0.321775918075361
"GO:0034329","cell junction assembly",350,0.256891490044999,1.3495473829922,0.00376710933831165,0.102955974287996,0.0683081974849273,2820,"tags=25%, list=20%, signal=20%","79834/5747/22998/27067/10979/23499/81671/4897/79977/10152/2335/9743/204851/8777/653464/10207/266977/5583/51201/55209/100506658/26052/1000/9076/84612/5783/56288/56123/6259/23332/5795/5796/5728/2556/10611/10672/627/9419/9693/7436/5318/8502/1793/9732/23380/5578/391/8473/7855/79983/23243/1739/8874/64218/5586/4983/1946/387804/4131/1845/9901/2045/3556/6801/51208/8065/23369/2564/22849/56125/999/9748/1948/10160/26047/10420/144165/55334/647135/5906/5911/22941/56133/6093/4649/667/153562",0.431707695803346
"GO:0090066","regulation of anatomical structure size",299,0.255385796179524,1.34126020669951,0.00833181313613958,0.156218969583625,0.103646595537625,2051,"tags=21%, list=15%, signal=18%","51571/130271/23499/6840/10371/9175/5357/29767/4897/6648/6792/2059/8301/6558/3897/120/23075/343578/5921/196527/51652/1000/10677/10602/79987/85464/2549/5728/9530/9706/93663/8800/627/10565/51429/5581/9732/1073/5048/22902/85477/8850/9873/5290/659/133/25942/29766/1182/10451/55604/2932/9943/64798/57679/1946/5865/5962/4131/4690/7111/2045/340481",0.380730400722792
"GO:0006959","humoral immune response",106,-0.318552055808408,-1.3403252464652,0.0492063492063492,0.396047809719712,0.262765829636378,1969,"tags=19%, list=14%, signal=16%","7784/2197/5646/6223/6590/2243/5452/5266/2821/708/975/6352/8970/8349/10758/5245/3017/3553/85236/1755",0.257206466468838
"GO:0071559","response to transforming growth factor beta",197,0.270311809227607,1.33891251932214,0.0179970413340354,0.234619774930549,0.155663175747283,2778,"tags=27%, list=20%, signal=22%","8754/5747/5928/10979/23089/64426/6868/83891/80310/64332/5465/6386/9076/3248/58516/5796/1277/135228/4086/7043/2339/5494/81031/54756/657/8473/8287/64750/4087/2908/25942/55198/26060/4090/9110/58533/6498/51742/4297/317/2033/5926/8239/1385/26036/26524/7046/4856/57045/114990/6093/3066/9372",0.352487857583619
"GO:0007584","response to nutrient",116,0.289674909934813,1.33714388393412,0.0407496871915071,0.361867692957672,0.240088348489842,1674,"tags=21%, list=12%, signal=18%","6648/19/847/64332/5337/5465/64127/3485/154743/2180/8648/1277/2621/50937/9388/3141/594/8942/8850/8473/445/4780/56477/4193",0.321775918075361
"GO:0051607","defense response to virus",237,-0.288658307037985,-1.33705727085494,0.0272052575416732,0.288552515008793,0.191445929352845,1386,"tags=16%, list=10%, signal=14%","8772/6895/4277/3669/51561/23087/4940/55324/708/2537/10084/7706/8638/7726/10155/54606/8165/5371/171568/201292/9636/10758/5245/9020/55054/5987/51728/55718/81570/54920/11128/55210/79594/56915/3553/1755/3661",0.352487857583619
"GO:1903076","regulation of protein localization to plasma membrane",93,0.301202878159313,1.33679487893032,0.0406432911413987,0.361848452646756,0.240075583121277,1820,"tags=22%, list=13%, signal=19%","5357/9528/8301/5583/10434/51201/5525/8417/2181/493/817/23433/8650/5581/27032/391/1739/163882/26060/5584",0.321775918075361
"GO:0002237","response to molecule of bacterial origin",198,0.268851883450435,1.32992068447845,0.0196941814422605,0.248472441152624,0.164854003832143,1614,"tags=17%, list=11%, signal=15%","8754/51571/27250/6648/6868/19/64332/27086/3717/57162/23097/2643/64127/117854/9076/3248/196/5599/8106/4067/11213/85363/3576/1432/5581/3454/23118/5578/6197/55914/7855/445/56477/51135",0.352487857583619
"GO:0006892","post-Golgi vesicle-mediated transport",113,0.289747575288262,1.31982646272645,0.0290549326914667,0.302147294276182,0.200465657186833,2782,"tags=34%, list=20%, signal=27%","23499/10133/10434/23233/117177/288/6653/261729/51125/2181/64083/10947/55204/6272/582/27032/54832/55297/9522/10890/23230/163882/51552/54536/11031/2060/51542/8674/63971/10564/23256/4905/23041/2803/55062/1176/10640/8766",0.352487857583619
"GO:0006979","response to oxidative stress",321,-0.273008966435859,-1.31358426628279,0.0227315859286697,0.26731546248988,0.177355782690722,2062,"tags=22%, list=15%, signal=19%","140823/11284/116988/4257/1072/6714/81502/5691/2937/57465/578/1861/5692/8815/4521/83636/140711/10636/5689/65018/27158/5709/348/2021/4277/6647/4482/5693/57707/1263/5694/9817/7706/22933/5195/5829/5695/23400/2067/5710/5192/10131/5371/6810/5702/11315/9131/4363/475/5604/2878/5717/142/6649/2068/3163/57019/10105/9555/5708/10197/10549/79791/7515/388/5705/11047/5688/5536/5704/5714",0.352487857583619
"GO:0022604","regulation of cell morphogenesis",165,0.271688213048377,1.31133867051177,0.0345540238934075,0.326429974915856,0.216576486656121,1919,"tags=21%, list=14%, signal=18%","5747/27067/10979/23499/9175/2335/6792/2059/5921/10602/7168/23327/254065/56990/93663/2534/2043/301/5591/114793/348110/5048/54014/391/57194/4628/1739/50618/8874/121512/64218/1946/5962/9886",0.321775918075361
"GO:0007416","synapse assembly",169,0.270399253757899,1.30136496228615,0.0319081438225182,0.313639404164171,0.208090327024363,2692,"tags=27%, list=19%, signal=22%","27067/4897/9743/653464/266977/51201/55209/26052/1000/5783/56123/6259/5728/2556/10611/10672/627/9419/7436/1793/9732/23380/5578/391/8473/7855/64218/1946/387804/4131/9901/2045/3556/23369/2564/22849/56125/999/1948/10160/144165/647135/5911/22941/56133",0.321775918075361
"GO:0050803","regulation of synapse structure or activity",207,0.259238249595695,1.29566153966721,0.0293962407011714,0.303039140982602,0.201057370697095,2421,"tags=26%, list=17%, signal=22%","27067/4897/10152/6792/9743/653464/9252/5663/7534/55209/1000/5783/23327/5538/27161/81609/9456/2534/10611/2043/8976/10672/627/9419/1432/4763/7436/6453/23613/1793/9732/23380/5048/5578/391/54583/8473/9762/64218/102/4739/1946/387804/4131/9901/2045/3556/23390/23369/91752/22849/51104/10160",0.352487857583619
"GO:0007254","JNK cascade",138,0.27792214773665,1.29277222610172,0.0413110319598119,0.364479915609392,0.241821479782147,2066,"tags=24%, list=15%, signal=21%","10371/9175/27250/4217/23043/153769/3480/10913/6386/64127/11221/5602/9611/5599/222166/2043/8324/57630/5601/55504/23236/10987/9258/9867/7182/51135/2122/1386/1845/9770/8491/57551/10114",0.321775918075361
